V***g|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Joystick come in good condition, but the packaging was wrinkled. If you do not understand how to connect it to your phone: on YouTube is prompt. Product content)|12 Dec 2018 04:52|||['https://ae01.alicdn.com/kf/UTB8Yr3yFVfFXKJk43Otq6xIPFXax.jpg', 'https://ae01.alicdn.com/kf/UTB8TxOgFRahduJk43Jaq6zM8FXak.jpg', 'https://ae01.alicdn.com/kf/UTB8tSKQmgnJXKJkSaelq6xUzXXa0.jpg', 'https://ae01.alicdn.com/kf/UTB8ZSGRmmbIXKJkSaefq6yasXXaJ.jpg', 'https://ae01.alicdn.com/kf/UTB8ITxjFiaMiuJk43PTq6ySmXXac.jpg']
R***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|Game Pad good quality, works fine|01 Nov 2018 00:46|||['https://ae01.alicdn.com/kf/UTB88c97DOaMiuJk43PTq6ySmXXaT.jpg', 'https://ae01.alicdn.com/kf/UTB8eVxzkL2JXKJkSanrq6y3lVXaD.jpg', 'https://ae01.alicdn.com/kf/UTB89BNwkHPJXKJkSafSq6yqUXXaM.jpg', 'https://ae01.alicdn.com/kf/UTB80B8BkKvJXKJkSajhq6A7aFXam.jpg', 'https://ae01.alicdn.com/kf/UTB8EhyeEGrFXKJk43Ovq6ybnpXad.jpg']
G***s|BR|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket|Very good, arrived very fast and I live in the Northeast. the product is great is came well packed.|04 Oct 2018 09:07|||['https://ae01.alicdn.com/kf/UTB8pWBsjHPJXKJkSafSq6yqUXXat.jpg']
M***n|LB|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|I recieved so fast best seller and im so happy|01 Sep 2018 00:56|||['https://ae01.alicdn.com/kf/UTB8Og1bB5aMiuJk43PTq6ySmXXam.jpg', 'https://ae01.alicdn.com/kf/UTB892lPiHPJXKJkSafSq6yqUXXad.jpg', 'https://ae01.alicdn.com/kf/UTB8tVG9CwQydeJk43PUq6AyQpXau.jpg']
V***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Our valiant is fucked up Game pad super|15 Aug 2018 10:32|Third day normal flight|16 Aug 2018 21:07|['https://ae01.alicdn.com/kf/UTB8iTq3B0oSdeJk43Owq6ya4XXaV.jpg', 'https://ae01.alicdn.com/kf/UTB8rMk3CiDEXKJk43Oqq6Az3XXau.jpg']
AliExpress Shopper|MV|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|I like joystick|14 Aug 2018 11:28|good|05 Sep 2018 21:10|['https://ae01.alicdn.com/kf/UTB804Zrh0nJXKJkSaiyq6AhwXXat.jpg', 'https://ae01.alicdn.com/kf/UTB88T1iB3QydeJk43PUq6AyQpXat.jpg', 'https://ae01.alicdn.com/kf/UTB8uDcxhYPJXKJkSafSq6yqUXXal.jpg']
A***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Not a bad model should only customize|26 Aug 2018 00:14|||['https://ae01.alicdn.com/kf/UTB8bj5kitnJXKJkSaiyq6AhwXXa6.jpg', 'https://ae01.alicdn.com/kf/UTB8Ip15BOaMiuJk43PTq6ySmXXaJ.jpg', 'https://ae01.alicdn.com/kf/UTB8blStiuvJXKJkSajhq6A7aFXaO.jpg']
A***i|OM|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL|nice thank you|27 Jun 2018 03:41|||['https://ae01.alicdn.com/kf/UTB8_lgtgD_IXKJkSalUq6yBzVXaw.jpg', 'https://ae01.alicdn.com/kf/UTB8c7omgwnJXKJkSaelq6xUzXXad.jpg', 'https://ae01.alicdn.com/kf/UTB8zaEkgrnJXKJkSahGq6xhzFXa5.jpg', 'https://ae01.alicdn.com/kf/UTB81oArgDzIXKJkSafVq6yWgXXaX.jpg', 'https://ae01.alicdn.com/kf/UTB8cqIkgrnJXKJkSahGq6xhzFXaU.jpg']
S***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket|The goods safe fine works quickly reached. Very satisfied Thank you!!!|23 Nov 2018 11:32|.|09 Dec 2018 11:07|[]
C***o|CL|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Very fast shipping!!! Excellent!!|05 Nov 2018 17:00|||['https://ae01.alicdn.com/kf/UTB8TM3ikKvJXKJkSajhq6A7aFXaZ.jpg', 'https://ae01.alicdn.com/kf/UTB82Zv_kJnJXKJkSaiyq6AhwXXaS.jpg', 'https://ae01.alicdn.com/kf/UTB8omwrESnEXKJk43Ubq6zLppXaZ.jpg']
S***t|RU|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Items come quickly, only Xs whether|14 Sep 2018 04:16|||['https://ae01.alicdn.com/kf/UTB84acriVfJXKJkSamHq6zLyVXa2.jpg', 'https://ae01.alicdn.com/kf/UTB8BBnGDhHEXKJk43Jeq6yeeXXaT.jpg', 'https://ae01.alicdn.com/kf/UTB8KhQkiYPJXKJkSafSq6yqUXXaM.jpg']
P***a|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|To view looks good. .. But will have to try|14 Sep 2018 05:14|Not working. .. A P… to|20 Sep 2018 04:15|['https://ae01.alicdn.com/kf/UTB8ojzyDarFXKJk43Ovq6ybnpXaN.jpg', 'https://ae01.alicdn.com/kf/UTB8Susji_zIXKJkSafVq6yWgXXac.jpg']
AliExpress Shopper|IT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|Very fast shipping! Good product!|14 Oct 2018 05:52|||['https://ae01.alicdn.com/kf/UTB8Y700j0nJXKJkSaiyq6AhwXXat.jpg']
I***s|IN|width:100%|Color: black 3 together|Ships From: China Logistics: GATI|best product in this price for gaming controller|28 Jun 2018 08:51|||['https://ae01.alicdn.com/kf/UTB87dmqAVfFXKJk43Otq6xIPFXau.jpg', 'https://ae01.alicdn.com/kf/UTB8J5BcgL2JXKJkSanrq6y3lVXa6.jpg', 'https://ae01.alicdn.com/kf/UTB8seJfgKvJXKJkSajhq6A7aFXaT.jpg']
K***s|HU|width:100%|Color: black add Holder|Ships From: China Logistics: PostNL|Works only with the supported games on android, but it work good!|09 Dec 2018 01:11|||[]
AliExpress Shopper|RS|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL|good.. precise.. better than data frog... the only thing is key mapping, it is wrong for example Y is A.. on linux it is possible to remap, but i do not know on other platforms..|08 Dec 2018 05:37|||[]
V***a|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|All works fine! Quality workmanship is good, you can take!|07 Dec 2018 22:33|||[]
S***s|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Normal game. All the buttons. Although there is no normal manual, and on the Internet is difficult to find a suitable information. Long work rules, then when the steel flash two lights. Can hardly find information that have to do with this, now receiver yusb even is not relevant, only through BT connects.|10 Dec 2018 03:01|||[]
AliExpress Shopper|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Peter went a little less than a month! A box Even not folded! The seller did not communicate, there was no necessity! Everything seems to work! Son tests! Until such happy!|09 Dec 2018 07:11|||[]
D***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|Standards|09 Dec 2018 13:50|||['https://ae01.alicdn.com/kf/UTB8ovSHF9nEXKJk43Ubq6zLppXad.jpg']
S***o|UA|width:100%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce|Delivery month, X3 works, workmanship fine.|10 Dec 2018 08:16|||[]
R***r|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Shipping 22 days in Arkhangelsk region. The seller sent quickly, but not the shipping that was available. The me three times wrote. But the one in response to write by including a fool, saying that the goods sent, wait. The evaluation did not decrease, since the goods come pretty quickly and tracked online Ali. All included, works yet. The Seller is reluctant to communicate.|07 Dec 2018 18:25|||[]
S***s|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Box was damaged|19 Nov 2018 22:21|||['https://ae01.alicdn.com/kf/UTB8U2p1lwnJXKJkSaelq6xUzXXaf.jpg']
R***k|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|It is still intact, loosely packed box inside the battered.|06 Dec 2018 19:03|||[]
M***a|UA|width:100%|Color: black|Ships From: China Logistics: DHL e-commerce|Recommend, cool|07 Dec 2018 12:54|||['https://ae01.alicdn.com/kf/UTB8b3IrlYPJXKJkSafSq6yqUXXac.jpg']
D***o|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|Came in 19 days. The Package was damaged and оклеин film Vnukovo (WITH letter a cover), but nothing is missing. Buy 11.11 for 534 rubles.|30 Nov 2018 00:32|||[]
N***e|US|width:100%|Color: black add Holder|Ships From: China Logistics: CDEK|In principle, as well as most had crumpled packaging, but it was good and no damage =) the seller sent the parcel by sdek that very nice))|08 Dec 2018 00:34|||[]
V***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Gamepad in Pskov region came for 3 weeks. The Packaging was a bit. The game pad works fine.|08 Dec 2018 23:26|||[]
S***v|RU|width:100%|Color: RECEIVER|Ships From: China Logistics: ePacket|It works great, but the PC not all games fits.|09 Dec 2018 06:10|||[]
D***a|RU|width:100%|Color: white 3 together|Ships From: China Logistics: ePacket|Joystick come quickly enough, packed certainly obscenities but reached without damage to some but due to connect the Android and PC all working to respect and respect.|08 Dec 2018 19:47|||[]
AliExpress Shopper|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Gamepad och hath given good, much better than my придыдушего. The only thing that is the fact that R1 with a small gap. Went to междуры 4 weeks|08 Dec 2018 09:04|||[]
E***a|RU|width:80%|Color: black 3 together|Ships From: China Logistics: ePacket|Sending to bottom reached for 3 weeks, box was folded and even torn, but joystick intact, works.|08 Dec 2018 10:13|||[]
A***y|BY|width:80%|Color: black 3 together|Ships From: China Logistics: PostNL|Come in perfect condition. For 20 days.|27 Aug 2018 03:33|||['https://ae01.alicdn.com/kf/UTB8Nfm1ipPJXKJkSahVq6xyzFXag.jpg']
F***r|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|THE MI Box 3 connected without any problems. Small гамает in asphalt 8, like all clearly works.|10 Dec 2018 10:47|||[]
E***v|RU|width:80%|Color: black 3 together|Ships From: China Logistics: J-NET|Came a month later after order, an entire work not tested.|08 Dec 2018 03:52|||[]
Y***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|Order 11.11, and 07.12 of order was in my post office. Good joystick for no more money. Recommend.|07 Dec 2018 03:30|||[]
A***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|It works, with the phone zakonektilsya. Seller send fast, packed perfectly|07 Dec 2018 04:06|||[]
L***b|SG|width:80%|Color: white 3 together|Ships From: China Logistics: Singapore Post|Shipping excellent. Material is good. However, not compatible with some games like Fornite.|10 Dec 2018 14:56|||[]
R***p|PL|width:100%|Color: black 3 together|Ships From: China Logistics: Sweden Post|Amazing gamepad. Shipping to PL in 15 days. Thanks a lot.|30 Nov 2018 02:40|||[]
S***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|WITH Mi Box 3 works well, happy child. packaging really hurt and not so sickly, but gamepad intact. WITH Mi Box connects clamping button Home + X within 3-5 seconds. if make with other buttons the joystick controls only sound.|26 Nov 2018 03:43|||[]
I***s|QA|width:100%|Color: black 3 together|Ships From: China Logistics: Singapore Post|Item as described; good quality. conneted to android tv and android phone without issues. Quick shipment and delivery.|01 Dec 2018 22:54|||[]
M***e|PE|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Very good furniture product, easy to use by the instructions. Get well ahead of time. Bad esque came with the box with bangs.|07 Dec 2018 17:16|||['https://ae01.alicdn.com/kf/UTB8UBz3FwQydeJk43PUxh7yQpXaG.jpeg', 'https://ae01.alicdn.com/kf/UTB8KdoBl1vJXKJkSajhxh77aFXaM.jpeg', 'https://ae01.alicdn.com/kf/UTB8cb3vlVPJXKJkSahVxh4yzFXaD.jpeg', 'https://ae01.alicdn.com/kf/UTB8uEUpl3nJXKJkSaelxh4UzXXaJ.jpeg']
A***w|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|The seller sent the young man and it quickly 'recommend!|06 Dec 2018 02:55|||[]
R***l|UA|width:100%|Color: black add Receiver|Ships From: China Logistics: DHL e-commerce|Good game pads, assembled well, do not play. Not stink.|10 Dec 2018 02:41|||[]
S***s|LV|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|When connected to a computer, reversed AB XY games|23 Nov 2018 21:59|||[]
D***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|WITH Xiaomi TV box skonnektilsya no problem!!! The quality is excellent!!!|03 Dec 2018 23:56|||[]
AliExpress Shopper|RU|width:100%|Color: HOLDER|Ships From: China Logistics: AliExpress Standard Shipping|Everything is fine, shipped quickly, detailed tracking. All match, it's for nineteen days.|30 Nov 2018 23:06|||[]
K***k|UA|width:100%|Color: black|Ships From: China Logistics: DHL e-commerce|Came in 3 weeks. Packed well. For its tracker is not monitored, but received a notice from the carrier and going for tracking. Equipment as stated. The separate otpishu, after testing|03 Dec 2018 09:22|||[]
V***k|UA|width:100%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce|Photo product vіdpovіdaє наявному. Seller vіdpovіdaє Shvydko.|08 Dec 2018 03:58|||[]
R***h|NL|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Soon received he goes on and looks good. Manual is not clear and I get no good settings for my Android phone unfortunately. I go get some Internet search.|14 Nov 2018 08:48|||[]
A***n|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|Drive safely, although the box probably top parcel elephant riding. Instruction is cloudy, but if the adapter charge then just plugging in the USB This adapter and the joystick зажимаете select + home in a few seconds подрубается. On the Control Panel of Equipment and the sound of Devices and printers there will display the PS3/PC Gamepad. properties, calibration-you can check how works. And seller 5 + + all OK.|02 Dec 2018 02:17|||[]
V***c|MD|width:80%|Color: black add Receiver|Ships From: China Logistics: PostNL|Joystick cool. It works. Put 4 because couldn't directly connected, wrote in response to the not greeting is not the answer. The Back is a button RESET, clicked on it with a needle and it worked|06 Dec 2018 11:23|||[]
K***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Passed two weeks! Box wrinkled, stick a! All buttons are working!|03 Dec 2018 20:25|||[]
D***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Came a month later, the joystick works with a bang. Played in теккена 6 on the phone, there was great, the computer has not tried.|10 Dec 2018 01:07|||[]
R***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|16 days Penza. Good joystick and quite fast delivery, all the way to track. Multiple modes, for Xiaomi Mi Box 3 went perfectly. Will be tested.|15 Nov 2018 09:13|||[]
K***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: J-NET|Works, all super.|16 Oct 2018 04:22|||['https://ae01.alicdn.com/kf/UTB8mJ_mjVfJXKJkSamHq6zLyVXac.jpg']
G***v|BG|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|good store. very fast|06 Nov 2018 09:01|||['https://ae01.alicdn.com/kf/UTB85O.ykHnJXKJkSahGq6xhzFXa2.jpg']
AliExpress Shopper|US|width:100%|Color: black 3 together|Ships From: China Logistics: DHL e-commerce|IN Kiev was sending three weeks. Excellent controller. No complaints|20 Nov 2018 06:10|||[]
E***n|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|Rostov To-the-Donu order was 25 days. Connected to the TV box, it works.|04 Dec 2018 20:05|||[]
E***a|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Shipping Krym less than a month, normally packed, hesitated box, but this is nonsense, complete the flash drive and USB cable, unfortunately as work is not possible, then if it is possible, it will add a|05 Dec 2018 07:38|||[]
AliExpress Shopper|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Matters combination buttons when activated. An educated bet not able to connect. Only after the translation of (Eng). Light. Convenient.|19 Nov 2018 04:45|||[]
AliExpress Shopper|RU|width:100%|Color: RECEIVER|Ships From: China Logistics: AliExpress Standard Shipping|It works perfectly, no problems, setting too was successful, but better use utility world joystick, and then stick exactly will work correctly, and then used the Stupidity xbox36ce, and second stick in opposite worked, the seller is very helpful and have just the date update tracker, karoch will be happy to buy him if I need something else from Devices|05 Dec 2018 09:28|||[]
O***k|RU|width:100%|Color: black 3 together|Ships From: China Logistics: ePacket|Cool game pad is connected to everything, that tried to match the description, Fast shipping, good seller. RECOMMEND|04 Dec 2018 09:15|||[]
S***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|All works.|19 Oct 2018 22:26|Connected to the MI Box 3 All fine.|19 Oct 2018 22:28|['https://ae01.alicdn.com/kf/UTB8gwXrD8ahduJk43Jaq6zM8FXaa.jpg', 'https://ae01.alicdn.com/kf/UTB8sKvLEXfFXKJk43Otq6xIPFXar.jpg']
L***e|LT|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|Good thing|05 Nov 2018 21:41|All items have, it works.|06 Nov 2018 02:42|['https://ae01.alicdn.com/kf/UTB8GA.hkTzIXKJkSafVq6yWgXXaT.jpg', 'https://ae01.alicdn.com/kf/UTB8weA2EFfFXKJk43Otq6xIPFXam.jpg']
M***a|CL|width:80%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Is the box a little unarmed But comes with all their cosaa|20 Nov 2018 04:59|||[]
S***a|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket|All is very cool. Ordered his brother and he was delighted with the joystick. Seller described. ADVISE|06 Dec 2018 03:32|||[]
AliExpress Shopper|MD|width:100%|Color: black add Receiver|Ships From: China Logistics: PostNL|Items come in great condition and quickly, did not expect to get within a month. Box was intact and not crumpled. Connected to the laptop, it works fine, very convenient and space-saving, fits well in hand. Recommend buying from this seller, was pleased with the goods, the seller.|04 Dec 2018 17:22|||[]
S***v|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket|Come for 21 day ordered 10.11.18 Box came in I and but that does not hurt premise monitored fellow|02 Dec 2018 08:00|||[]
T***a|RU|width:100%|Color: black|Ships From: China Logistics: J-NET|Goods received in one piece. All packed in a box and package, two in one. Goods satisfied, all works, seller recommend, goods tracking.|21 Nov 2018 12:54|||[]
L***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Здрастствуйте! I would have liked program from gamepad! The|06 Dec 2018 05:58|||[]
V***v|UZ|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|Uzbekistan. Come in 2 weeks. It works as it should.|01 Dec 2018 00:48|||[]
AliExpress Shopper|RU|width:80%|Color: black add Holder|Ships From: China Logistics: CDEK|All the best time of day, ordered 25.10.2018 came 05.12.18, Moscow region, pay a fee, thinking that there will be faster, but no. The Order was sent on the sixth day. Sends a very long time, read reviews on other products of his store, after your order, it turned out that I was not the only one, read reviews on all products of his store, before ordering him to|06 Dec 2018 10:46|||[]
L***a|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Work, the children like, did not communicate with.|21 Nov 2018 11:46|Cool stuff, like children|26 Nov 2018 08:26|[]
A***n|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|It's all complete. Box a little wrinkled. Work is not tested.|30 Nov 2018 02:33|||[]
P***p|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Come all kit joystick, fasteners and yusb. It works, thanks, in tanks блитц ON PHONE played all good and connected quickly|06 Dec 2018 02:19|||[]
N***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|It's fast Android connected properly and to a computer with a not yet fully understood but it works|01 Dec 2018 19:01|||[]
Z***v|AZ|width:100%|Color: black 3 together|Ships From: China Logistics: PostNL|Good pad for good money. Tested it with RR3, works perfectly well. It even can be used as a remote for android tvbox. Seller is good. Recommended.|01 Dec 2018 12:51|||[]
S***t|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|It 'S very fast! Days 10 and posting was in the city of Chelyabinsk + mail days 3. Early began to be nervous that джйостик not connected Думмал that had ordered receiver Signal But then found info Home + IKS and everything is connected Working in games Стренджер (Great Game advise for her taking) GTA войс City Легендс (shooter) WORLD of Tunxi Also works great with glasses Virtual Reality|21 Nov 2018 23:04|||[]
M***o|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|TO honor 6C pro fit.|16 Aug 2018 07:24|||['https://ae01.alicdn.com/kf/UTB8ko0xin_IXKJkSalUq6yBzVXao.jpg']
AliExpress Shopper|AT|width:80%|Color: black 3 together|Ships From: China Logistics: PostNL|Perfect. If you have issues initially, try to fully charge the device. There are some very dim lighting LEDs around the red HOME button (marked with 1,2,3,4) that indicate operation. English manual is somewhat misleading and unclear.|14 Oct 2018 03:26|||[]
S***v|RU|width:100%|Color: black|Ships From: China Logistics: J-NET|joysticks cool, заказывал two, нареканий far without work. money such quality for excellent. packaging have to claim... take short... if gift get ready to a new packaging all the rest perfectly.|27 Jun 2018 09:57|||[]
A***a|RU|width:80%|Color: black 3 together|Ships From: China Logistics: CDEK|Come quickly, but the seller does not have that for him need to download a program. AND so is soundly, young man like|15 Nov 2018 01:09|||[]
U***d|US|width:80%|Color: black add Holder|Ships From: China Logistics: ePacket|Box came very banged up Its a Christmas gift so I hope it works|13 Nov 2018 18:02|||[]
P***l|PL|width:80%|Color: black|Ships From: China Logistics: PostNL|Ordered Gamepad came in about 25 days. The box was little damaged but pad was in good condition (only few little scratches). The pad emulates Xbox360 and PS3 pad and also working properly with phone (also two settings which even allows to use it as computer mice).|16 Nov 2018 08:10|||[]
V***r|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Boys, please to accomplish your goal on mail as it skonektit and PC. Just write error driver, long with him poking around and nothing happens. bonkdan123@gmail.com will really wait|05 Dec 2018 14:24|||[]
K***t|LA|width:100%|Color: black 3 together|Ships From: China Logistics: Singapore Post|I will try to play later.|31 Oct 2018 21:16|||['https://ae01.alicdn.com/kf/UTB8Ws_.EdoSdeJk43Owq6ya4XXau.jpg', 'https://ae01.alicdn.com/kf/UTB8DRFskL2JXKJkSanrq6y3lVXan.jpg']
A***H|BY|width:100%|Color: black|Ships From: China Logistics: PostNL|Come in Bobruisk for 14 days. THE MI band3 connected without any problems. Really not bad game pad for its price.|01 Dec 2018 22:47|||[]
S***k|BY|width:100%|Color: white add Holder|Ships From: China Logistics: PostNL|Solidly made. Do not play. Buttons are pressed gently|20 Nov 2018 09:04|||[]
A***z|ES|width:100%|Color: black add Receiver|Ships From: China Logistics: AliExpress Standard Shipping|Very good furniture product, cost me something connected to PC by what didn't know how connected But once connected going great|27 Nov 2018 00:12|||[]
D***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|The parcel was 25 days, box a little wrinkled, you need to get that is hard to lay down (in the area of bending) connect to home + x computer home + select (there is instruction in English) in пубг for it банят, checked)))|26 Nov 2018 10:55|||[]
I***z|CL|width:100%|Color: black add Holder|Ships From: China Logistics: AliExpress Standard Shipping|Get ahead of schedule in good condition and foremost what fart besides working|21 Nov 2018 15:15|||[]
I***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|All very good, whole box, all present in the kit, I am satisfied with this product|01 Dec 2018 04:01|||[]
V***s|RU|width:100%|Color: black add Holder|Ships From: China Logistics: ePacket|Goods arrive in 2 weeks. Tracked through. Key Problems|26 Nov 2018 05:58|With the product was not. Happy child. Thanks to the seller.|26 Nov 2018 06:00|[]
A***n|RU|width:100%|Color: white|Ships From: China Logistics: ePacket|It is fast. Gamepad intact, works. The build quality is not so hot, but for 550 rubles standards. IN general, satisfied, thank you!|05 Dec 2018 05:36|||[]
I***h|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Gamepad arrived very quickly in quality and his work is very good|29 Nov 2018 02:42|||[]
S***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Thank you very much! Goods. Completely fit the description. Seller recommend.|19 Jul 2018 10:41|||[]
A***k|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Product Description. dostaaka fast and direct to home. Thank you.|01 Aug 2018 07:11|||[]
D***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Gamepad came quickly, about two weeks, good seller, though the box battered, but the joystick a not damaged|13 Oct 2018 07:49|||[]
V***v|RU|width:80%|Color: black add Receiver|Ships From: China Logistics: ePacket|Goods arrived and hardly even kicked off in my direction. When approaching дедлайна sell began chasing noodles to not return money. Don 'T get fooled!|19 Oct 2018 03:59|||[]
A***v|RU|width:100%|Color: white 3 together|Ships From: China Logistics: CDEK|Order come quickly! Shipping SDEK right up! Box wrinkled, it it and with the case of paper in the whole) the Controller works with Xiaomei Of 8 and подрубил it into the console) so рублюсь now in Дэд Trigger 2 on the tele) Recommend seller|18 Oct 2018 06:27|||[]
J***o|ES|width:100%|Color: black add Holder|Ships From: China Logistics: TNT|magnifico gamepad, seamless worn traves bluetooth. fashion hard Load.|04 Jul 2018 03:22|||[]
S***n|TH|width:100%|Color: black 3 together|Ships From: China Logistics: Singapore Post||19 Oct 2018 03:16|||['https://ae01.alicdn.com/kf/UTB8fNdkD0oSdeJk43Owq6ya4XXaI.jpg']
D***A|RU|width:100%|Color: black add Holder|Ships From: China Logistics: CDEK|for приставкой with tv. the in battle поиграл emulator city. fire!|28 Jun 2018 23:52|||[]
D***v|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|Product was 13 days, working joystick, connected to the TV box, it works as stated. All buttons are working. Games and emulators joystick is defined and works. Buttons Are harsh, do not expect it quality branded joystick X-Box or Sony, but worth the money, was bought for periodic way sometimes indulge toys on TV box. Seller recommend!|08 Sep 2018 01:19|||[]
N***n|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Shipping 2 weeks in ST. Description packed well. Is not in check.|14 Sep 2018 13:22|||[]
A***v|RU|width:100%|Color: black 3 together|Ships From: China Logistics: CDEK|Runs on brought home delivery three weeks to Tuly Thank you|20 Sep 2018 20:35|||[]
M***z|ES|width:100%|Color: black 3 together|Ships From: China Logistics: AliExpress Standard Shipping|I Send super, like the play functionally and moves nicely. It a very versatile connectivity and applies for ALL the devices. Very fast delivery in one week.|28 Sep 2018 12:08|||[]
V***k|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package|Shvydko, джойстік super, ігри грати odne zadovolennya. Recommend statment seller to spіvpratsі.|09 Oct 2018 17:39|All OK.|09 Oct 2018 17:40|[]
N***a|RU|width:80%|Color: black 3 together|Ships From: China Logistics: CDEK|There is creaking at left analog stick. After 14 days shipped. Delivered within 25 days. Box folded, but the goods are not damaged. But overall gamepade good. Connected to the computer only through the program, and only through the receiver.|02 Nov 2018 06:51|||[]
K***t|RU|width:100%|Color: black 3 together|Ships From: China Logistics: J-NET|Joystick work well. Delivery Krasnodar 43 days.|31 Oct 2018 03:46|||[]
A***a|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|All match the description, like)) Thank you!|03 Nov 2018 09:56|||[]
Y***n|RU|width:100%|Color: black|Ships From: China Logistics: ePacket|Thing kayfovo worth taking! Connect well, необязтельно take навязываемые Bluetooth pieces! Cling with Bluetooth version 4 and above is very good! Already tested! The battery is not tested, but think it will be as cool!|21 Aug 2018 00:30|||[]
V***v|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|Seller super mega fast shipping and it for 10 days to Volgograd joystick super will order more recommend seller.|06 Nov 2018 21:59|||[]
D***V|UA|width:100%|Color: black 3 together|Ships From: China Logistics: 139 ECONOMIC Package|Take one for another device standards (who take to WOT on mobile phone not advise, too sensitive Right stick large) delivery 4 weeks packed properly, with no contact, track to track constantly.|25 Oct 2018 10:59|||[]
K***k|RU|width:100%|Color: black add Receiver|Ships From: China Logistics: ePacket|All working standards. \ Only has to a computer are connected. Set-Top Box, phone works|31 Oct 2018 23:30|||[]
